iteration,Router,CacheOccupancy,CacheOccupancyPct,CMBA,Latency_ms,CHR
32,Router29,0,0.0,7.5008,142.297305,0.996035
32,Router30,1,6.6667,3.566168,124.976236,0.593393
32,Router31,0,0.0,5.739597,221.006424,0.254584
32,Router32,0,0.0,4.524866,270.844821,0.090588
33,Router1,1,6.6667,1.59756,276.824366,0.368265
33,Router2,0,0.0,5.332086,305.93561,0.78776
33,Router3,0,0.0,1.300889,238.447734,0.679049
33,Router4,0,0.0,5.447282,108.943937,0.068341
33,Router5,0,0.0,5.733308,32.613786,0.691556
33,Router6,1,6.6667,8.120526,107.151116,0.571715
33,Router7,0,0.0,4.718221,46.534969,0.510802
33,Router8,0,0.0,10.138639,219.827303,0.762953
33,Router9,0,0.0,5.348356,139.716962,0.113874
33,Router10,0,0.0,9.11726,26.998068,0.210269
33,Router11,1,6.6667,5.29072,99.862321,0.652039
33,Router12,0,0.0,9.057448,182.335189,0.047442
33,Router13,1,6.6667,0.411919,31.989031,0.255096
33,Router14,1,6.6667,9.656018,204.111553,0.106296
33,Router15,1,6.6667,7.718486,187.035723,0.497614
33,Router16,1,6.6667,8.323095,50.300904,0.365586
33,Router17,0,0.0,8.633853,153.866284,0.938396
33,Router18,0,0.0,4.754312,291.248462,0.339989
33,Router19,1,6.6667,8.12048,73.835731,0.188291
33,Router20,0,0.0,8.703514,272.556815,0.78867
33,Router21,1,6.6667,2.660519,247.408425,0.291297
33,Router22,1,6.6667,1.461066,111.681257,0.213985
33,Router23,0,0.0,2.335863,139.939191,0.930034
33,Router24,0,0.0,6.401016,284.67819,0.867361
33,Router25,1,6.6667,7.436821,149.463555,0.358696
33,Router26,1,6.6667,7.061535,80.467769,0.841803
33,Router27,0,0.0,9.153716,91.208075,0.603913
33,Router28,0,0.0,0.413582,69.716104,0.145513
33,Router29,0,0.0,1.648643,162.226519,0.643439
33,Router30,0,0.0,4.839769,23.422925,0.231246
33,Router31,0,0.0,8.633567,187.953388,0.12221
33,Router32,0,0.0,6.483425,221.189456,0.415301
34,Router1,1,6.6667,7.455703,75.364818,0.811634
34,Router2,0,0.0,10.232379,60.408632,0.586111
34,Router3,0,0.0,4.677909,231.640063,0.370901
34,Router4,0,0.0,9.060008,158.387168,0.415443
34,Router5,1,6.6667,0.192946,150.036815,0.436192
34,Router6,0,0.0,9.099622,134.408415,0.111283
34,Router7,1,6.6667,7.606876,151.40358,0.232674
34,Router8,0,0.0,0.844179,188.045399,0.745704
34,Router9,0,0.0,2.382766,9.335388,0.155899
34,Router10,0,0.0,2.097505,51.546997,0.458609
34,Router11,0,0.0,3.130394,241.335445,0.968362
34,Router12,0,0.0,3.421105,76.261898,0.883759
34,Router13,0,0.0,8.880152,265.773213,0.299527
34,Router14,1,6.6667,9.912876,113.920567,0.959582
34,Router15,0,0.0,1.943665,49.752867,0.552282
34,Router16,1,6.6667,3.102789,135.264055,0.3658
34,Router17,0,0.0,8.73741,243.40761,0.431942
34,Router18,1,6.6667,8.036775,178.290174,0.915085
34,Router19,0,0.0,2.811002,288.012682,0.439893
34,Router20,0,0.0,8.777036,82.279558,0.055449
34,Router21,1,6.6667,6.017423,105.572946,0.739016
34,Router22,0,0.0,4.541342,77.818817,0.737028
34,Router23,1,6.6667,3.93699,116.661335,0.099117
34,Router24,1,6.6667,9.506382,65.007509,0.738221
34,Router25,1,6.6667,7.892186,7.088632,0.698198
34,Router26,0,0.0,9.248549,172.312038,0.214016
34,Router27,1,6.6667,5.761854,216.587413,0.937251
34,Router28,0,0.0,3.264939,277.882651,0.031966
34,Router29,0,0.0,2.094265,120.863234,0.448513
34,Router30,0,0.0,0.272218,70.607394,0.329437
34,Router31,0,0.0,5.038549,24.749883,0.283176
34,Router32,1,6.6667,9.925395,273.463989,0.6221
35,Router1,0,0.0,9.760232,307.595879,0.324612
35,Router2,0,0.0,7.044089,5.011464,0.9052
35,Router3,1,6.6667,3.532964,40.929291,0.266159
35,Router4,1,6.6667,6.839377,284.387682,0.547434
35,Router5,0,0.0,3.594816,253.786491,0.983832
35,Router6,0,0.0,5.158692,148.182864,0.41836
35,Router7,1,6.6667,6.567989,202.810548,0.627935
35,Router8,0,0.0,8.46155,107.506178,0.635267
35,Router9,0,0.0,1.202844,33.825806,0.696088
35,Router10,1,6.6667,3.794759,67.069003,0.654669
35,Router11,0,0.0,9.635688,15.483772,0.447777
35,Router12,1,6.6667,5.655213,12.028951,0.897906
35,Router13,1,6.6667,2.224774,261.075838,0.161278
35,Router14,1,6.6667,9.272753,263.945538,1.0
35,Router15,0,0.0,7.372968,11.550496,0.600792
35,Router16,0,0.0,9.234999,4.593374,0.267374
35,Router17,0,0.0,9.190657,264.594748,0.978355
35,Router18,0,0.0,4.027271,51.603916,0.179574
35,Router19,1,6.6667,0.551151,7.995008,0.936088
35,Router20,1,6.6667,6.722291,195.868853,0.492397
35,Router21,1,6.6667,5.172892,31.00929,1.0
35,Router22,0,0.0,0.532181,105.704959,0.290824
35,Router23,0,0.0,7.818897,77.727958,0.180429
35,Router24,0,0.0,0.574736,80.257358,0.124164
35,Router25,0,0.0,3.344735,86.432589,0.589572
35,Router26,1,6.6667,1.5753,254.62739,0.527799
35,Router27,0,0.0,1.492023,200.498128,0.750974
35,Router28,0,0.0,2.632616,245.415185,0.434479
35,Router29,0,0.0,3.541932,178.386164,0.508929
35,Router30,0,0.0,10.137196,259.015509,0.236011
35,Router31,1,6.6667,3.09798,19.458752,0.726352
35,Router32,0,0.0,6.973235,101.36172,0.538783
36,Router1,0,0.0,9.083497,256.664191,0.193361
36,Router2,1,6.6667,3.485265,119.354046,0.874243
36,Router3,0,0.0,3.653326,87.529482,0.646429
36,Router4,0,0.0,3.880688,30.092382,0.357145
36,Router5,0,0.0,1.351796,257.728159,0.060061
36,Router6,0,0.0,7.441102,198.978134,0.864498
36,Router7,0,0.0,4.802767,69.189343,0.320511
36,Router8,0,0.0,3.160289,101.657118,0.010995
36,Router9,0,0.0,6.927787,220.429816,0.574145
36,Router10,1,6.6667,2.174492,177.094976,0.944695
36,Router11,1,6.6667,2.553679,282.044788,0.264324
36,Router12,1,6.6667,9.582701,134.057796,0.791874
36,Router13,0,0.0,4.415988,141.892488,0.518666
36,Router14,0,0.0,3.508847,290.601458,0.765631
36,Router15,1,6.6667,6.186346,244.732035,0.71734
36,Router16,0,0.0,0.868027,68.383562,0.672121
36,Router17,0,0.0,4.201884,57.279292,0.913355
36,Router18,0,0.0,6.959299,311.95827,0.115499
36,Router19,1,6.6667,5.814484,247.114443,0.206229
36,Router20,0,0.0,5.64246,41.940551,0.50861
36,Router21,0,0.0,6.992868,294.845629,0.193802
36,Router22,0,0.0,1.189608,245.429992,0.315716
36,Router23,1,6.6667,0.328361,6.179859,0.123353
36,Router24,0,0.0,8.035338,185.13179,0.646326
36,Router25,0,0.0,7.310183,102.050585,0.331903
36,Router26,0,0.0,8.636388,176.431342,0.930041
36,Router27,0,0.0,9.524062,77.206816,0.749835
36,Router28,1,6.6667,8.686849,133.348764,0.643202
36,Router29,0,0.0,6.241059,61.155697,0.376165
36,Router30,1,6.6667,7.590063,227.416076,0.615241
36,Router31,1,6.6667,1.940079,87.403377,0.17607
36,Router32,0,0.0,2.378871,257.640777,0.959349
37,Router1,0,0.0,3.786824,49.902992,0.180945
37,Router2,0,0.0,4.775445,159.783743,0.357086
37,Router3,0,0.0,9.51817,265.161831,0.381631
37,Router4,1,6.6667,9.929552,192.030855,0.788968
37,Router5,0,0.0,2.261675,298.622508,0.149719
37,Router6,1,6.6667,9.933072,35.59621,1.0
37,Router7,0,0.0,2.946777,286.989963,0.249038
37,Router8,0,0.0,3.248118,204.151239,0.29186
37,Router9,1,6.6667,8.070857,237.514127,0.397561
37,Router10,1,6.6667,5.872061,67.042736,0.254216
37,Router11,0,0.0,9.54759,114.347836,0.368745
37,Router12,0,0.0,9.339995,274.441515,0.608326
37,Router13,0,0.0,9.54669,137.031254,0.044872
37,Router14,0,0.0,8.258378,216.375361,0.190658
37,Router15,0,0.0,4.070064,176.308642,0.717894
37,Router16,0,0.0,0.757729,245.900935,0.614483
37,Router17,1,6.6667,2.605945,229.391941,0.731622
37,Router18,1,6.6667,3.249383,9.5597,0.245149
37,Router19,0,0.0,0.783697,258.57521,0.416423
37,Router20,0,0.0,3.042587,278.247524,0.056903
37,Router21,1,6.6667,7.390889,207.80318,0.722713
37,Router22,0,0.0,3.545256,188.699493,0.158607
37,Router23,0,0.0,1.474577,292.647196,0.295263
37,Router24,0,0.0,1.022246,22.845769,0.571466
37,Router25,1,6.6667,9.43022,91.735855,0.422357
37,Router26,0,0.0,8.765544,230.682237,0.908261
37,Router27,0,0.0,4.459403,197.702249,0.191691
37,Router28,1,6.6667,6.531743,201.530143,0.715228
37,Router29,0,0.0,3.218182,24.439197,0.514998
37,Router30,1,6.6667,5.024695,29.016651,0.19686
37,Router31,1,6.6667,1.122845,2.347443,0.282309
37,Router32,0,0.0,8.271973,36.07083,0.381927
38,Router1,1,6.6667,1.592728,49.071519,0.006597
38,Router2,0,0.0,3.377684,230.046389,0.610395
38,Router3,1,6.6667,0.19496,57.724355,0.665652
38,Router4,0,0.0,4.506017,12.52216,0.547136
38,Router5,1,6.6667,6.376461,81.756873,0.507359
38,Router6,1,6.6667,9.361007,263.112359,0.326823
38,Router7,1,6.6667,5.169979,234.745733,0.852946
38,Router8,0,0.0,1.715436,223.541574,0.80288
38,Router9,0,0.0,10.087953,284.259704,0.87242
38,Router10,0,0.0,2.140255,254.786354,0.089124
38,Router11,1,6.6667,7.674925,89.26596,0.127612
38,Router12,1,6.6667,4.242174,125.802422,0.860206
38,Router13,1,6.6667,9.361014,81.742958,0.414491
38,Router14,1,6.6667,9.47084,59.649054,0.443659
38,Router15,1,6.6667,9.122973,208.804511,0.622736
38,Router16,1,6.6667,6.124158,9.921758,0.94539
38,Router17,0,0.0,8.377022,118.376083,0.927323
38,Router18,0,0.0,1.959457,271.917034,0.447346
38,Router19,0,0.0,6.821136,190.464871,0.330305
38,Router20,1,6.6667,2.465584,202.353635,0.372392
38,Router21,0,0.0,9.049411,190.112333,0.212208
38,Router22,0,0.0,3.825016,273.38231,0.242361
38,Router23,1,6.6667,1.063007,189.244592,0.598656
38,Router24,0,0.0,1.715202,101.856141,0.749687
38,Router25,0,0.0,1.646625,68.803841,0.487799
38,Router26,0,0.0,7.621829,53.472649,0.941058
38,Router27,0,0.0,6.95246,267.590112,0.426506
38,Router28,0,0.0,8.3434,157.122655,0.533379
38,Router29,0,0.0,1.866611,60.884807,0.130078
38,Router30,0,0.0,6.254593,166.073273,0.284336
38,Router31,0,0.0,9.772067,233.095065,0.546753
38,Router32,0,0.0,6.359754,9.865727,0.521924
39,Router1,1,6.6667,5.598092,121.168636,0.375421
39,Router2,1,6.6667,6.069989,254.02179,0.721418
39,Router3,0,0.0,7.168078,74.608536,0.81933
39,Router4,1,6.6667,6.036494,71.609374,0.344176
39,Router5,1,6.6667,4.332891,209.138029,0.209662
39,Router6,0,0.0,1.854146,73.37807,0.532292
39,Router7,0,0.0,8.095211,155.955958,0.417378
39,Router8,0,0.0,5.67756,129.926254,0.37936
39,Router9,1,6.6667,1.127659,228.924027,0.369327
39,Router10,0,0.0,9.824751,286.133887,0.40105
39,Router11,0,0.0,9.789373,220.514402,0.394046
39,Router12,0,0.0,7.694551,208.458261,0.239128
39,Router13,0,0.0,1.477286,57.19425,0.46021
39,Router14,0,0.0,0.354251,292.546605,0.296472
39,Router15,0,0.0,0.456082,295.226581,0.281914
39,Router16,0,0.0,5.248102,203.822073,0.452197
39,Router17,1,6.6667,2.308512,32.840075,0.635557
39,Router18,0,0.0,7.149327,88.812897,0.935357
39,Router19,0,0.0,6.484632,212.405022,0.514275
39,Router20,0,0.0,9.980217,217.145018,0.02574
39,Router21,0,0.0,6.982357,89.629374,0.300082
39,Router22,0,0.0,10.035037,156.182795,0.683623
39,Router23,0,0.0,5.668429,25.585595,0.341079
39,Router24,0,0.0,9.771326,59.066947,0.504493
39,Router25,1,6.6667,8.311159,96.713626,0.0
39,Router26,0,0.0,3.659276,87.643354,0.912794
39,Router27,0,0.0,2.605287,151.679185,0.936018
39,Router28,0,0.0,9.738764,78.537695,0.971333
39,Router29,0,0.0,7.430165,188.059525,0.663838
39,Router30,0,0.0,8.896012,148.589479,0.467146
39,Router31,0,0.0,8.546863,273.925444,0.115663
39,Router32,1,6.6667,7.456111,63.225256,0.656514
40,Router1,1,6.6667,8.43828,78.30758,0.880462
40,Router2,0,0.0,6.667714,115.273121,0.801071
40,Router3,1,6.6667,9.513302,103.680289,0.470878
40,Router4,0,0.0,5.656398,115.017415,0.251331
40,Router5,0,0.0,5.675351,158.883143,0.464296
40,Router6,0,0.0,9.315645,155.198438,0.90563
40,Router7,1,6.6667,7.84368,94.984223,0.787149
40,Router8,0,0.0,5.673446,274.582498,0.87416
40,Router9,0,0.0,3.511212,5.293648,0.781797
40,Router10,1,6.6667,6.434981,169.022019,0.071484
40,Router11,0,0.0,8.62391,205.55243,0.246083
40,Router12,0,0.0,1.255942,207.325019,0.973007
40,Router13,1,6.6667,5.523454,29.686643,0.860482
40,Router14,0,0.0,6.128098,213.523792,0.92341
40,Router15,0,0.0,9.325798,257.638448,0.87194
40,Router16,1,6.6667,6.581717,198.184246,0.868941
40,Router17,1,6.6667,1.494822,49.022531,0.973797
40,Router18,0,0.0,1.346859,135.74141,0.323796
40,Router19,1,6.6667,8.835028,3.149098,0.377376
40,Router20,1,6.6667,2.680369,283.080469,0.418288
40,Router21,0,0.0,5.861792,118.87012,0.800163
40,Router22,1,6.6667,9.63317,72.383937,0.766271
40,Router23,1,6.6667,0.940377,139.611056,0.449132
40,Router24,0,0.0,6.668783,134.970374,0.233256
40,Router25,0,0.0,6.962195,34.710995,0.008909
40,Router26,0,0.0,3.045983,222.551989,0.633358
40,Router27,1,6.6667,6.907792,62.289857,0.759645
40,Router28,0,0.0,7.660374,214.070537,0.773369
40,Router29,0,0.0,3.858448,182.579696,0.054636
40,Router30,1,6.6667,9.163476,20.314248,0.69434
40,Router31,0,0.0,4.518841,230.561622,0.05146
40,Router32,1,6.6667,2.546776,196.861827,0.26713
41,Router1,1,6.6667,4.404791,47.697344,0.047711
41,Router2,0,0.0,1.425288,6.474827,0.600678
41,Router3,0,0.0,3.152597,168.393495,0.61443
41,Router4,0,0.0,4.79286,165.633737,0.0
41,Router5,1,6.6667,7.310288,90.606228,0.053844
41,Router6,0,0.0,7.581941,284.365855,0.757436
41,Router7,1,6.6667,1.830369,122.938017,0.225526
41,Router8,0,0.0,6.776183,60.566768,0.188694
41,Router9,1,6.6667,9.004737,60.803489,0.023277
41,Router10,0,0.0,9.875173,211.664328,0.70342
41,Router11,0,0.0,1.381876,188.140997,0.076135
41,Router12,0,0.0,5.733247,134.317803,0.943376
41,Router13,0,0.0,7.400405,48.926579,0.555831
41,Router14,0,0.0,2.678395,139.220939,0.811
41,Router15,1,6.6667,6.741181,76.289468,0.579868
41,Router16,0,0.0,3.45926,152.151369,0.811892
41,Router17,0,0.0,4.490718,52.035836,0.11389
41,Router18,0,0.0,2.697246,75.662534,0.055566
41,Router19,0,0.0,8.176031,160.063202,0.227827
41,Router20,0,0.0,1.691787,268.71769,0.443143
41,Router21,1,6.6667,1.509295,188.589852,0.680994
41,Router22,1,6.6667,9.466791,14.413552,0.733294
41,Router23,1,6.6667,7.68944,288.728677,0.703723
41,Router24,1,6.6667,7.422397,68.209374,0.132306
41,Router25,0,0.0,9.379398,285.117873,0.007205
41,Router26,1,6.6667,5.936062,235.922046,1.0
41,Router27,1,6.6667,7.535372,11.704877,0.824675
41,Router28,1,6.6667,9.076223,301.959528,0.416342
41,Router29,0,0.0,3.357659,191.881722,0.961775
41,Router30,1,6.6667,5.610148,285.895993,0.401712
41,Router31,0,0.0,7.815698,298.498819,0.836544
41,Router32,0,0.0,9.732667,109.159489,0.926394
42,Router1,0,0.0,6.923682,276.977187,0.342743
42,Router2,0,0.0,2.158316,202.139375,0.416851
42,Router3,1,6.6667,6.130857,106.72896,0.927149
42,Router4,0,0.0,6.94854,177.69109,0.907209
42,Router5,1,6.6667,0.440353,298.187118,0.891105
42,Router6,0,0.0,2.237322,5.671019,0.465163
42,Router7,0,0.0,9.607824,127.207856,0.801946
42,Router8,0,0.0,4.662399,228.85007,0.175442
42,Router9,1,6.6667,2.494343,255.031534,0.825644
42,Router10,1,6.6667,5.810387,245.566643,0.847314
42,Router11,1,6.6667,2.520555,108.813506,0.426862
42,Router12,0,0.0,0.489482,34.745288,0.356498
42,Router13,0,0.0,10.009678,198.218252,0.304636
42,Router14,1,6.6667,9.569975,56.85191,0.636046
42,Router15,0,0.0,0.26968,252.898113,0.916851
42,Router16,1,6.6667,1.695642,169.832223,0.808896
42,Router17,0,0.0,4.260982,34.655772,0.754313
42,Router18,0,0.0,1.577427,77.899097,0.062599
42,Router19,1,6.6667,1.567935,40.131976,0.77759
42,Router20,0,0.0,4.948438,84.66403,0.707424
42,Router21,0,0.0,5.686174,178.895282,0.147088
42,Router22,0,0.0,4.859373,215.755255,0.098642
42,Router23,0,0.0,9.047543,126.200412,0.783593
42,Router24,0,0.0,6.327373,72.367503,0.286044
42,Router25,0,0.0,5.649001,244.061496,0.141216
42,Router26,1,6.6667,0.814885,297.435687,0.994217
42,Router27,0,0.0,4.976111,103.524569,0.213728
42,Router28,0,0.0,3.776059,253.664092,0.858404
42,Router29,0,0.0,2.233946,195.514488,0.521579
42,Router30,1,6.6667,8.729648,287.525294,0.859423
42,Router31,0,0.0,6.77222,7.718451,0.417579
42,Router32,1,6.6667,2.776453,238.033187,0.270784
43,Router1,0,0.0,8.416606,90.575154,0.869523
43,Router2,0,0.0,2.192925,75.479482,0.926794
43,Router3,0,0.0,8.831059,247.695113,0.527988
43,Router4,0,0.0,9.117698,105.717976,0.139281
43,Router5,0,0.0,5.992713,252.346215,0.267923
43,Router6,1,6.6667,7.8296,69.996471,0.754261
43,Router7,0,0.0,0.769106,215.722641,0.182547
43,Router8,0,0.0,7.150003,37.306979,0.733371
43,Router9,0,0.0,8.127387,161.589923,0.075947
43,Router10,0,0.0,9.154654,97.178209,0.197607
43,Router11,0,0.0,7.451643,90.161534,0.028654
43,Router12,0,0.0,7.93291,103.486328,0.9853
43,Router13,1,6.6667,4.975178,168.627478,0.509227
43,Router14,0,0.0,2.87447,231.738168,0.472027
43,Router15,0,0.0,1.406294,81.702441,0.242666
43,Router16,1,6.6667,8.924595,231.070392,0.537343
43,Router17,0,0.0,2.082118,240.116467,0.65215
43,Router18,0,0.0,8.993829,157.974167,0.61295
43,Router19,0,0.0,4.709584,218.494906,0.698079
43,Router20,0,0.0,8.929486,244.958654,0.787526
43,Router21,0,0.0,5.156657,79.698497,0.664102
43,Router22,1,6.6667,8.251049,296.950272,0.945725
43,Router23,1,6.6667,0.314261,91.084928,0.017449
43,Router24,1,6.6667,2.836768,150.39076,0.221998
43,Router25,0,0.0,5.722289,261.971469,0.928774
43,Router26,0,0.0,9.4909,303.44407,0.176791
43,Router27,0,0.0,5.196605,298.792057,0.137849
43,Router28,1,6.6667,0.135511,16.437684,0.717562
43,Router29,0,0.0,6.812861,182.769767,0.804577
43,Router30,0,0.0,6.827838,170.426258,0.601497
43,Router31,0,0.0,9.735829,6.029028,0.569634
43,Router32,1,6.6667,2.053253,145.527085,0.770853
44,Router1,0,0.0,2.686135,229.107907,0.939295
44,Router2,0,0.0,3.543753,40.724928,0.885566
44,Router3,1,6.6667,7.078326,202.60696,0.011602
44,Router4,0,0.0,1.927106,126.175963,0.503023
44,Router5,0,0.0,5.886247,4.489608,0.408038
44,Router6,1,6.6667,5.706066,280.906655,0.338164
44,Router7,0,0.0,1.73623,261.328156,0.263599
44,Router8,1,6.6667,8.973088,139.98652,0.351999
44,Router9,0,0.0,7.56624,223.099179,0.267255
44,Router10,0,0.0,2.245338,101.733657,0.278532
44,Router11,1,6.6667,5.277171,7.402178,1.0
44,Router12,1,6.6667,4.033724,36.661053,0.174933
44,Router13,0,0.0,8.64621,103.931437,0.852316
44,Router14,0,0.0,9.553545,9.152111,0.653643
44,Router15,0,0.0,2.544505,126.527503,1.0
44,Router16,0,0.0,9.392859,52.6613,0.414639
44,Router17,0,0.0,4.194835,267.330623,0.345093
44,Router18,1,6.6667,0.632604,129.140784,0.436118
44,Router19,0,0.0,7.158421,20.332736,0.781365
44,Router20,0,0.0,5.591264,57.870939,0.764059
44,Router21,0,0.0,6.146959,279.666492,0.43553
44,Router22,0,0.0,7.481402,91.074194,0.614552
44,Router23,0,0.0,5.255418,74.727967,0.180867
44,Router24,0,0.0,9.13199,221.704481,0.248748
44,Router25,0,0.0,6.26376,176.922418,0.856693
44,Router26,0,0.0,0.58067,284.558113,0.539597
44,Router27,1,6.6667,1.936374,50.020395,0.260426
44,Router28,1,6.6667,3.094502,171.284882,0.878337
44,Router29,0,0.0,1.222477,285.902734,0.211752
44,Router30,0,0.0,1.229626,219.61984,0.882242
44,Router31,0,0.0,2.369678,254.727106,0.112136
44,Router32,0,0.0,4.301486,240.047683,0.269356
45,Router1,1,6.6667,3.781172,207.704796,0.406264
45,Router2,0,0.0,6.967448,155.333304,0.685211
45,Router3,1,6.6667,6.367175,271.318377,0.719948
45,Router4,1,6.6667,3.034823,184.910596,0.148643
45,Router5,1,6.6667,1.619156,181.082227,0.667766
45,Router6,0,0.0,5.863493,88.168554,0.674262
45,Router7,1,6.6667,3.659715,141.994376,0.899858
45,Router8,1,6.6667,0.945332,14.266954,0.456892
45,Router9,1,6.6667,5.663063,236.507396,0.701837
45,Router10,0,0.0,5.612652,295.037753,0.657444
45,Router11,0,0.0,1.35728,47.079766,0.565088
45,Router12,0,0.0,6.726834,133.380945,0.18492
45,Router13,1,6.6667,9.632633,179.063683,0.120415
45,Router14,1,6.6667,3.445202,69.698351,0.6773
45,Router15,0,0.0,9.960758,184.849203,0.980491
45,Router16,0,0.0,7.890428,68.163211,0.202218
45,Router17,0,0.0,5.726585,244.654698,0.401898
45,Router18,1,6.6667,9.929663,281.532064,0.241368
45,Router19,0,0.0,5.109813,271.810488,0.043355
45,Router20,0,0.0,1.933152,150.951336,0.066968
45,Router21,0,0.0,6.07502,12.419825,0.272948
45,Router22,0,0.0,6.272304,226.249988,0.959307
45,Router23,0,0.0,4.022002,63.906911,0.411184
45,Router24,0,0.0,0.374214,266.247596,0.683183
45,Router25,0,0.0,6.636206,112.037254,0.358956
45,Router26,0,0.0,5.760945,234.238328,0.482506
45,Router27,1,6.6667,9.677336,8.024024,0.657776
45,Router28,0,0.0,0.880874,76.124069,0.488769
45,Router29,0,0.0,3.993541,26.139399,0.955658
45,Router30,0,0.0,6.265413,227.995116,0.583729
45,Router31,1,6.6667,1.056249,54.429,0.328636
45,Router32,0,0.0,9.227408,94.177431,0.54221
46,Router1,0,0.0,7.569434,193.313839,0.859552
46,Router2,0,0.0,1.006935,185.745987,0.736541
46,Router3,0,0.0,0.60221,84.723357,0.639334
46,Router4,0,0.0,5.277926,57.386251,0.9217
46,Router5,0,0.0,3.838753,150.396828,0.699861
46,Router6,0,0.0,9.329728,29.937243,0.25998
46,Router7,1,6.6667,4.112086,13.847641,0.148085
46,Router8,0,0.0,10.042001,145.824631,0.811448
46,Router9,1,6.6667,6.562355,152.60226,0.668918
46,Router10,0,0.0,6.192908,219.58248,0.091386
46,Router11,0,0.0,3.822598,135.786482,0.676011
46,Router12,0,0.0,9.350677,40.393635,0.908674
46,Router13,1,6.6667,2.500709,113.96986,0.940173
46,Router14,1,6.6667,7.167102,40.349477,0.469359
46,Router15,1,6.6667,3.666565,285.548264,0.706931
46,Router16,1,6.6667,2.228587,42.629287,0.797334
46,Router17,0,0.0,9.413594,66.298063,0.402954
46,Router18,0,0.0,0.36821,186.121989,0.043288
46,Router19,0,0.0,6.55017,79.29206,0.330987
46,Router20,0,0.0,5.878838,75.147665,0.797459
46,Router21,1,6.6667,9.462382,136.871753,0.66302
46,Router22,0,0.0,8.630169,112.057439,0.981017
46,Router23,1,6.6667,1.164353,115.197549,0.83714
46,Router24,0,0.0,3.604658,172.396823,0.335297
46,Router25,1,6.6667,10.003899,273.993026,0.663919
46,Router26,0,0.0,2.708985,240.851502,0.735388
46,Router27,1,6.6667,1.973907,9.338186,0.763689
46,Router28,0,0.0,5.146637,106.756845,0.316517
46,Router29,0,0.0,2.287387,244.902987,0.037208
46,Router30,0,0.0,4.805132,299.144142,0.190542
46,Router31,1,6.6667,8.095887,189.178326,0.668996
46,Router32,1,6.6667,3.357209,38.082484,0.937851
47,Router1,1,6.6667,1.777122,205.275489,0.058369
47,Router2,1,6.6667,3.236538,13.260699,0.62817
47,Router3,1,6.6667,1.996583,41.820424,0.634612
47,Router4,0,0.0,6.314841,279.697098,0.394955
47,Router5,0,0.0,4.496734,115.16125,0.125666
47,Router6,1,6.6667,6.791051,263.995997,0.104696
47,Router7,1,6.6667,5.728602,90.744596,0.34067
47,Router8,1,6.6667,0.960741,122.659025,0.742979
47,Router9,1,6.6667,8.022632,225.190744,0.377615
47,Router10,0,0.0,7.077828,110.783918,0.696888
47,Router11,1,6.6667,6.473266,170.839488,0.584123
47,Router12,0,0.0,6.992572,308.164741,0.178203
47,Router13,0,0.0,3.261882,193.080353,0.949886
47,Router14,1,6.6667,1.841446,87.17331,0.088017
47,Router15,1,6.6667,5.936853,245.105878,0.090883
47,Router16,0,0.0,8.99333,225.24892,0.0
47,Router17,0,0.0,7.131498,253.675015,0.769801
47,Router18,1,6.6667,2.55415,268.048125,0.690004
47,Router19,0,0.0,4.761566,87.43213,0.085376
47,Router20,0,0.0,6.426961,296.485481,0.212462
47,Router21,0,0.0,8.366766,219.000361,0.532885
47,Router22,0,0.0,2.824701,9.297007,0.690852
47,Router23,0,0.0,0.948758,234.821661,0.456032
47,Router24,1,6.6667,4.911625,179.623737,0.908433
47,Router25,0,0.0,5.367146,252.792833,0.789365
47,Router26,1,6.6667,7.902036,197.90062,0.506183
47,Router27,1,6.6667,7.008007,101.904075,0.839281
47,Router28,1,6.6667,2.149772,59.580357,0.269078
47,Router29,0,0.0,0.150651,137.38953,0.309955
47,Router30,0,0.0,7.055561,307.817866,0.760375
47,Router31,1,6.6667,1.692574,182.920948,0.362734
47,Router32,0,0.0,7.323673,204.705831,0.483009
48,Router1,1,6.6667,5.517358,90.052549,0.005679
48,Router2,0,0.0,7.718767,62.5449,0.141312
48,Router3,0,0.0,9.077082,258.226958,0.48883
48,Router4,1,6.6667,6.727758,41.125596,0.150315
48,Router5,1,6.6667,9.362739,148.901273,0.623943
48,Router6,1,6.6667,9.528753,171.922065,0.564916
48,Router7,0,0.0,2.903578,126.687821,0.192682
48,Router8,0,0.0,6.308253,215.688305,0.924678
48,Router9,0,0.0,5.179539,223.895074,0.171083
48,Router10,1,6.6667,1.571713,48.7642,0.641314
48,Router11,0,0.0,8.357382,268.870748,0.061257
48,Router12,0,0.0,1.657964,296.826752,0.107148
48,Router13,1,6.6667,4.942757,228.154781,0.909924
48,Router14,0,0.0,6.61776,238.833155,0.816299
48,Router15,0,0.0,7.962524,44.726497,0.762896
48,Router16,0,0.0,9.3299,131.91361,0.297911
48,Router17,1,6.6667,5.469698,42.947978,0.07801
48,Router18,0,0.0,1.325613,249.272109,0.132823
48,Router19,0,0.0,2.753115,120.5395,0.033425
48,Router20,0,0.0,8.59914,201.211274,0.894781
48,Router21,0,0.0,4.101774,18.669844,0.057565
48,Router22,0,0.0,2.68982,52.005062,0.157706
48,Router23,0,0.0,6.000284,3.593194,0.28639
48,Router24,1,6.6667,0.699303,74.746882,0.285685
48,Router25,1,6.6667,3.153765,76.918016,0.549169
48,Router26,0,0.0,2.422523,250.718484,0.313795
